	60.4444444444444
12930	99.5555555555556
12940	99.5555555555556
12950	99.5555555555556
12960	99.5555555555556
12970	99.5555555555556
12980	99.5555555555556
12990	99.5555555555556
13000	99.5555555555556
13010	99.5555555555556
13020	99.5555555555556
13030	99.5555555555556
13040	99.5555555555556
13050	99.5555555555556
13060	99.5555555555556
13070	99.5555555555556
13080	99.5555555555556
13090	99.5555555555556
13100	99.5555555555556
13110	99.5555555555556
13120	99.5555555555556
13130	99.5555555555556
13140	99.5555555555556
13150	99.5555555555556
13160	99.5555555555556
13170	99.5555555555556
13180	99.5555555555556
13190	99.5555555555556
13200	99.5555555555556
13210	99.5555555555556
13220	99.5555555555556
13230	99.5555555555556
13240	99.5555555555556
13250	99.5555555555556
13260	99.5555555555556
13270	99.5555555555556
13280	99.5555555555556
13290	99.5555555555556
13300	99.5555555555556
13310	99.5555555555556
13320	99.5555555555556
13330	99.5555555555556
13340	99.5555555555556
13350	99.5555555555556
13360	99.5555555555556
13370	99.5555555555556
13380	99.5555555555556
13390	99.5555555555556
13400	99.5555555555556
13410	99.5555555555556
13420	99.5555555555556
13430	99.5555555555556
13440	99.5555555555556
13450	99.5555555555556
13460	99.5555555555556
13470	99.5555555555556
13480	99.5555555555556
13490	99.5555555555556
13500	99.5555555555556
13510	99.5555555555556
13520	99.5555555555556
13530	99.5555555555556
13540	99.5555555555556
13550	99.5555555555556
13560	99.5555555555556
13570	99.5555555555556
13580	99.5555555555556
13590	99.5555555555556
13600	99.5555555555556
13610	99.5555555555556
13620	99.5555555555556
13630	99.5555555555556
13640	99.5555555555556
13650	99.5555555555556
13660	99.5555555555556
13670	99.5555555555556
13680	99.5555555555556
13690	99.5555555555556
13700	99.5555555555556
13710	99.5555555555556
13720	99.5555555555556
13730	99.5555555555556
13740	99.5555555555556
13750	99.5555555555556
13760	99.5555555555556
13770	99.5555555555556
13780	99.5555555555556
13790	99.5555555555556
13800	99.5555555555556
13810	99.5555555555556
13820	99.5555555555556
13830	99.5555555555556
13840	99.5555555555556
13850	99.5555555555556
13860	99.5555555555556
13870	99.5555555555556
13880	99.5555555555556
13890	99.5555555555556
13900	99.5555555555556
13910	99.5555555555556
13920	99.5555555555556
13930	99.5555555555556
13940	99.5555555555556
13950	99.5555555555556
13960	99.5555555555556
13970	99.5555555555556
13980	99.5555555555556
13990	99.5555555555556
14000	99.5555555555556
14010	99.5555555555556
14020	99.5555555555556
14030	99.5555555555556
14040	99.5555555555556
14050	99.5555555555556
14060	99.5555555555556
14070	99.5555555555556
14080	99.5555555555556
14090	99.5555555555556
14100	99.5555555555556
14110	99.5555555555556
14120	99.5555555555556
14130	99.5555555555556
14140	99.5555555555556
14150	99.5555555555556
14160	99.5555555555556
14170	99.5555555555556
14180	99.5555555555556
14190	99.5555555555556
14200	99.5555555555556
14210	99.5555555555556
14220	99.5555555555556
14230	99.5555555555556
14240	99.5555555555556
14250	99.5555555555556
14260	99.5555555555556
14270	99.5555555555556
14280	99.5555555555556
14290	99.5555555555556
14300	99.5555555555556
14310	99.5555555555556
14320	99.5555555555556
14330	99.5555555555556
14340	99.5555555555556
14350	99.5555555555556
14360	99.5555555555556
14370	99.5555555555556
14380	99.5555555555556
14390	99.5555555555556
14400	99.5555555555556
14410	99.5555555555556
14420	99.5555555555556
14430	99.5555555555556
14440	99.5555555555556
14450	99.5555555555556
14460	99.5555555555556
14470	99.5555555555556
14480	99.5555555555556
14490	99.5555555555556
14500	99.5555555555556
14510	99.5555555555556
14520	99.5555555555556
14530	99.5555555555556
14540	99.5555555555556
14550	99.5555555555556
14560	99.5555555555556
14570	99.5555555555556
14580	99.5555555555556
14590	99.5555555555556
14600	99.5555555555556
14610	99.5555555555556
14620	99.5555555555556
14630	99.5555555555556
14640	99.5555555555556
14650	99.5555555555556
14660	99.5555555555556
14670	99.5555555555556
14680	99.5555555555556
14690	99.5555555555556
14700	99.5555555555556
14710	99.5555555555556
14720	99.5555555555556
14730	99.5555555555556
14740	99.5555555555556
14750	99.5555555555556
14760	99.5555555555556
14770	99.5555555555556
14780	99.5555555555556
14790	99.5555555555556
14800	99.5555555555556
14810	99.5555555555556
14820	99.5555555555556
14830	99.5555555555556
14840	99.5555555555556
14850	99.5555555555556
14860	99.5555555555556
14870	99.5555555555556
14880	99.5555555555556
14890	99.5555555555556
14900	99.5555555555556
14910	99.5555555555556
14920	99.5555555555556
14930	99.5555555555556
14940	99.5555555555556
14950	99.5555555555556
14960	99.5555555555556
14970	99.5555555555556
14980	99.5555555555556
14990	99.5555555555556
15000	99.5555555555556
15010	99.5555555555556
15020	99.5555555555556
15030	99.5555555555556
15040	99.5555555555556
15050	99.5555555555556
15060	99.5555555555556
15070	99.5555555555556
15080	99.5555555555556
15090	99.5555555555556
15100	99.5555555555556
15110	99.5555555555556
15120	99.5555555555556
15130	99.5555555555556
15140	99.5555555555556
15150	99.5555555555556
15160	99.5555555555556
15170	99.5555555555556
15180	99.5555555555556
15190	99.5555555555556
15200	99.5555555555556
15210	99.5555555555556
15220	99.5555555555556
15230	99.5555555555556
15240	99.5555555555556
15250	99.5555555555556
15260	99.5555555555556
15270	99.5555555555556
15280	99.5555555555556
15290	99.5555555555556
15300	99.5555555555556
15310	99.5555555555556
15320	99.5555555555556
15330	99.5555555555556
15340	99.5555555555556
15350	99.5555555555556
15360	99.5555555555556
15370	99.5555555555556
15380	99.5555555555556
15390	99.5555555555556
15400	99.5555555555556
15410	99.5555555555556
15420	99.5555555555556
15430	99.5555555555556
15440	99.5555555555556
15450	99.5555555555556
15460	99.5555555555556
15470	99.5555555555556
15480	99.5555555555556
15490	99.5555555555556
15500	99.5555555555556
15510	99.5555555555556
15520	99.5555555555556
15530	99.5555555555556
15540	99.5555555555556
15550	99.5555555555556
15560	99.5555555555556
15570	99.5555555555556
15580	99.5555555555556
15590	99.5555555555556
15600	99.5555555555556
15610	99.5555555555556
15620	99.5555555555556
15630	99.5555555555556
15640	99.5555555555556
15650	99.5555555555556
15660	99.5555555555556
15670	99.5555555555556
15680	99.5555555555556
15690	99.5555555555556
15700	99.5555555555556
15710	99.5555555555556
15720	99.5555555555556
15730	99.5555555555556
15740	99.5555555555556
15750	99.5555555555556
15760	99.5555555555556
15770	99.5555555555556
15780	99.5555555555556
15790	99.5555555555556
15800	99.5555555555556
15810	99.5555555555556
15820	99.5555555555556
15830	99.5555555555556
15840	99.5555555555556
15850	99.5555555555556
15860	99.5555555555556
15870	99.5555555555556
15880	99.5555555555556
15890	99.5555555555556
15900	99.5555555555556
15910	99.5555555555556
15920	99.5555555555556
15930	99.5555555555556
15940	99.5555555555556
15950	99.5555555555556
15960	99.5555555555556
15970	99.5555555555556
15980	99.5555555555556
15990	99.5555555555556
16000	99.5555555555556
16010	99.5555555555556
16020	99.5555555555556
16030	99.5555555555556
16040	99.5555555555556
16050	99.5555555555556
16060	99.5555555555556
16070	99.5555555555556
16080	99.5555555555556
16090	99.5555555555556
16100	99.5555555555556
16110	99.5555555555556
16120	99.5555555555556
16130	99.5555555555556
16140	99.5555555555556
16150	99.5555555555556
16160	99.5555555555556
16170	99.5555555555556
16180	99.5555555555556
16190	99.5555555555556
16200	99.5555555555556
16210	99.5555555555556
16220	99.5555555555556
16230	99.5555555555556
16240	99.5555555555556
16250	99.5555555555556
16260	99.5555555555556
16270	99.5555555555556
16280	99.5555555555556
16290	99.5555555555556
16300	99.5555555555556
16310	99.5555555555556
16320	99.5555555555556
16330	99.5555555555556
16340	99.5555555555556
16350	99.5555555555556
16360	99.5555555555556
16370	99.5555555555556
16380	99.5555555555556
16390	99.5555555555556
16400	99.5555555555556
16410	99.5555555555556
16420	99.5555555555556
16430	99.5555555555556
16440	99.5555555555556
16450	99.5555555555556
16460	99.5555555555556
16470	99.5555555555556
16480	99.5555555555556
16490	99.5555555555556
16500	99.5555555555556
16510	99.5555555555556
16520	99.5555555555556
16530	99.5555555555556
16540	99.5555555555556
16550	99.5555555555556
16560	99.5555555555556
16570	99.5555555555556
16580	99.5555555555556
16590	99.5555555555556
16600	99.5555555555556
16610	99.5555555555556
16620	99.5555555555556
16630	99.5555555555556
16640	99.5555555555556
16650	99.5555555555556
16660	99.5555555555556
16670	99.5555555555556
16680	99.5555555555556
16690	99.5555555555556
16700	99.5555555555556
16710	99.5555555555556
16720	99.5555555555556
16730	99.5555555555556
16740	99.5555555555556
16750	99.5555555555556
16760	99.5555555555556
16770	99.5555555555556
16780	99.5555555555556
16790	99.5555555555556
16800	99.5555555555556
16810	99.5555555555556
16820	99.5555555555556
16830	99.5555555555556
16840	99.5555555555556
16850	99.5555555555556
16860	99.5555555555556
16870	99.5555555555556
16880	99.5555555555556
16890	99.5555555555556
16900	99.5555555555556
16910	99.5555555555556
16920	99.5555555555556
16930	99.5555555555556
16940	99.5555555555556
16950	99.5555555555556
16960	99.5555555555556
16970	99.5555555555556
16980	99.5555555555556
16990	99.5555555555556
17000	99.5555555555556
17010	99.5555555555556
17020	99.5555555555556
17030	99.5555555555556
17040	99.5555555555556
17050	99.5555555555556
17060	99.5555555555556
17070	99.5555555555556
17080	99.5555555555556
17090	99.5555555555556
17100	99.5555555555556
17110	99.5555555555556
17120	99.5555555555556
17130	99.5555555555556
17140	99.5555555555556
17150	99.5555555555556
17160	99.5555555555556
17170	99.5555555555556
17180	99.5555555555556
17190	99.5555555555556
17200	99.5555555555556
17210	99.5555555555556
17220	99.5555555555556
17230	99.5555555555556
17240	99.5555555555556
17250	99.5555555555556
17260	99.5555555555556
17270	99.5555555555556
17280	99.5555555555556
17290	99.5555555555556
17300	99.5555555555556
17310	99.5555555555556
17320	99.5555555555556
17330	99.5555555555556
17340	99.5555555555556
17350	99.5555555555556
17360	99.5555555555556
17370	99.5555555555556
17380	99.5555555555556
17390	99.5555555555556
17400	99.5555555555556
17410	99.5555555555556
17420	99.5555555555556
17430	99.5555555555556
17440	99.5555555555556
17450	99.5555555555556
17460	99.5555555555556
17470	99.5555555555556
17480	99.5555555555556
17490	99.5555555555556
17500	99.5555555555556
17510	99.5555555555556
17520	99.5555555555556
17530	99.5555555555556
17540	99.5555555555556
17550	99.5555555555556
17560	99.5555555555556
17570	99.5555555555556
17580	99.5555555555556
17590	99.5555555555556
17600	99.5555555555556
17610	99.5555555555556
17620	99.5555555555556
17630	99.5555555555556
17640	99.5555555555556
17650	99.5555555555556
17660	99.5555555555556
17670	99.5555555555556
17680	99.5555555555556
17690	99.5555555555556
17700	99.5555555555556
17710	99.5555555555556
17720	99.5555555555556
17730	99.5555555555556
17740	99.5555555555556
17750	99.5555555555556
17760	99.5555555555556
17770	99.5555555555556
17780	99.5555555555556
17790	99.5555555555556
17800	99.5555555555556
17810	99.5555555555556
17820	99.5555555555556
17830	99.5555555555556
17840	99.5555555555556
17850	99.5555555555556
17860	99.5555555555556
17870	99.5555555555556
17880	99.5555555555556
17890	99.5555555555556
17900	99.5555555555556
17910	99.5555555555556
17920	99.5555555555556
17930	99.5555555555556
17940	99.5555555555556
17950	99.5555555555556
17960	99.5555555555556
17970	99.5555555555556
17980	99.5555555555556
17990	99.5555555555556
18000	99.5555555555556
18010	99.5555555555556
18020	99.5555555555556
18030	99.5555555555556
18040	99.5555555555556
18050	99.5555555555556
18060	99.5555555555556
18070	99.5555555555556
18080	99.5555555555556
18090	99.5555555555556
18100	99.5555555555556
18110	99.5555555555556
18120	99.5555555555556
18130	99.5555555555556
18140	99.5555555555556
18150	99.5555555555556
18160	99.5555555555556
18170	99.5555555555556
18180	99.5555555555556
18190	99.5555555555556
18200	99.5555555555556
18210	99.5555555555556
18220	99.5555555555556
18230	99.5555555555556
18240	99.5555555555556
18250	99.5555555555556
18260	99.5555555555556
18270	99.5555555555556
18280	99.5555555555556
18290	99.5555555555556
18300	99.5555555555556
18310	99.5555555555556
18320	99.5555555555556
18330	99.5555555555556
18340	99.5555555555556
18350	99.5555555555556
18360	99.5555555555556
18370	99.5555555555556
18380	99.5555555555556
18390	99.5555555555556
18400	99.5555555555556
18410	99.5555555555556
18420	99.5555555555556
18430	99.5555555555556
18440	99.5555555555556
18450	99.5555555555556
18460	99.5555555555556
18470	99.5555555555556
18480	99.5555555555556
18490	99.5555555555556
18500	99.5555555555556
18510	99.5555555555556
18520	99.5555555555556
18530	99.5555555555556
18540	99.5555555555556
18550	99.5555555555556
18560	99.5555555555556
18570	99.5555555555556
18580	99.5555555555556
18590	99.5555555555556
18600	99.5555555555556
18610	99.5555555555556
18620	99.5555555555556
18630	99.5555555555556
18640	99.5555555555556
18650	99.5555555555556
18660	99.5555555555556
18670	99.5555555555556
18680	99.5555555555556
18690	99.5555555555556
18700	99.5555555555556
18710	99.5555555555556
18720	99.5555555555556
18730	99.5555555555556
18740	99.5555555555556
18750	99.5555555555556
18760	99.5555555555556
18770	99.5555555555556
18780	99.5555555555556
18790	99.5555555555556
18800	99.5555555555556
18810	99.5555555555556
18820	99.5555555555556
18830	99.5555555555556
18840	99.5555555555556
18850	99.5555555555556
18860	99.5555555555556
18870	99.5555555555556
18880	99.5555555555556
18890	99.5555555555556
18900	99.5555555555556
18910	99.5555555555556
18920	99.5555555555556
18930	99.5555555555556
18940	99.5555555555556
18950	99.5555555555556
18960	99.5555555555556
18970	99.5555555555556
18980	99.5555555555556
18990	99.5555555555556
19000	99.5555555555556
19010	99.5555555555556
19020	99.5555555555556
19030	99.5555555555556
19040	99.5555555555556
19050	99.5555555555556
19060	99.5555555555556
19070	99.5555555555556
19080	99.5555555555556
19090	99.5555555555556
19100	99.5555555555556
19110	99.5555555555556
19120	99.5555555555556
19130	99.5555555555556
19140	99.5555555555556
19150	99.5555555555556
19160	99.5555555555556
19170	99.5555555555556
19180	99.5555555555556
19190	99.5555555555556
19200	99.5555555555556
19210	99.5555555555556
19220	99.5555555555556
19230	99.5555555555556
19240	99.5555555555556
19250	99.5555555555556
19260	99.5555555555556
19270	99.5555555555556
19280	99.5555555555556
19290	99.5555555555556
19300	99.5555555555556
19310	99.5555555555556
19320	99.5555555555556
19330	99.5555555555556
19340	99.5555555555556
19350	99.5555555555556
19360	99.5555555555556
19370	99.5555555555556
19380	99.5555555555556
19390	99.5555555555556
19400	99.5555555555556
19410	99.5555555555556
19420	99.5555555555556
19430	99.5555555555556
19440	99.5555555555556
19450	99.5555555555556
19460	99.5555555555556
19470	99.5555555555556
19480	99.5555555555556
19490	99.5555555555556
19500	99.5555555555556
19510	99.5555555555556
19520	99.5555555555556
19530	99.5555555555556
19540	99.5555555555556
19550	99.5555555555556
19560	99.5555555555556
19570	99.5555555555556
19580	99.5555555555556
19590	99.5555555555556
19600	99.5555555555556
19610	99.5555555555556
19620	99.5555555555556
19630	99.5555555555556
19640	99.5555555555556
19650	99.5555555555556
19660	99.5555555555556
19670	99.5555555555556
19680	99.5555555555556
19690	99.5555555555556
19700	99.5555555555556
19710	99.5555555555556
19720	99.5555555555556
19730	99.5555555555556
19740	99.5555555555556
19750	99.5555555555556
19760	99.5555555555556
19770	99.5555555555556
19780	99.5555555555556
19790	99.5555555555556
19800	99.5555555555556
19810	99.5555555555556
19820	99.5555555555556
19830	99.5555555555556
19840	99.5555555555556
19850	99.5555555555556
19860	99.5555555555556
19870	99.5555555555556
19880	99.5555555555556
19890	99.5555555555556
19900	99.5555555555556
19910	99.5555555555556
19920	99.5555555555556
19930	99.5555555555556
19940	99.5555555555556
19950	99.5555555555556
19960	99.5555555555556
19970	99.5555555555556
19980	99.5555555555556
19990	99.5555555555556
20000	99.5555555555556
20010	99.5555555555556
20020	99.5555555555556
20030	99.5555555555556
20040	99.5555555555556
20050	99.5555555555556
20060	99.5555555555556
20070	99.5555555555556
20080	99.5555555555556
20090	99.5555555555556
20100	99.5555555555556
20110	99.5555555555556
20120	99.5555555555556
20130	99.5555555555556
20140	99.5555555555556
20150	99.5555555555556
20160	99.5555555555556
20170	99.5555555555556
20180	99.5555555555556
20190	99.5555555555556
20200	99.5555555555556
20210	99.5555555555556
20220	99.5555555555556
20230	99.5555555555556
20240	99.5555555555556
20250	99.5555555555556
20260	99.5555555555556
20270	99.5555555555556
20280	99.5555555555556
20290	99.5555555555556
20300	99.5555555555556
20310	99.5555555555556
20320	99.5555555555556
20330	99.5555555555556
20340	99.5555555555556
20350	99.5555555555556
20360	99.5555555555556
20370	99.5555555555556
20380	99.5555555555556
20390	99.5555555555556
20400	99.5555555555556
20410	99.5555555555556
20420	99.5555555555556
20430	99.5555555555556
20440	99.5555555555556
20450	99.5555555555556
20460	99.5555555555556
20470	99.5555555555556
20480	99.5555555555556
20490	99.5555555555556
20500	99.5555555555556
20510	99.5555555555556
20520	99.5555555555556
20530	99.5555555555556
20540	99.5555555555556
20550	99.5555555555556
20560	99.5555555555556
20570	99.5555555555556
20580	99.5555555555556
20590	99.5555555555556
20600	99.5555555555556
20610	99.5555555555556
20620	99.5555555555556
20630	99.5555555555556
20640	99.5555555555556
20650	99.5555555555556
20660	99.5555555555556
20670	99.5555555555556
20680	99.5555555555556
20690	99.5555555555556
20700	99.5555555555556
20710	99.5555555555556
20720	99.5555555555556
20730	99.5555555555556
20740	99.5555555555556
20750	99.5555555555556
20760	99.5555555555556
20770	99.5555555555556
20780	99.5555555555556
20790	99.5555555555556
20800	99.5555555555556
20810	99.5555555555556
20820	99.5555555555556
20830	99.5555555555556
20840	99.5555555555556
20850	99.5555555555556
20860	99.5555555555556
20870	99.5555555555556
20880	99.5555555555556
20890	99.5555555555556
20900	99.5555555555556
20910	99.5555555555556
20920	99.5555555555556
20930	99.5555555555556
20940	99.5555555555556
20950	99.5555555555556
20960	99.5555555555556
20970	99.5555555555556
20980	99.5555555555556
20990	99.5555555555556
21000	99.5555555555556
21010	99.5555555555556
21020	99.5555555555556
21030	99.5555555555556
21040	99.5555555555556
21050	99.5555555555556
21060	99.5555555555556
21070	99.5555555555556
21080	99.5555555555556
21090	99.5555555555556
21100	99.5555555555556
21110	99.5555555555556
21120	99.5555555555556
21130	99.5555555555556
21140	99.5555555555556
21150	99.5555555555556
21160	99.5555555555556
21170	99.5555555555556
21180	99.5555555555556
21190	99.5555555555556
21200	99.5555555555556
21210	99.5555555555556
21220	99.5555555555556
21230	99.5555555555556
21240	99.5555555555556
21250	99.5555555555556
21260	99.5555555555556
21270	99.5555555555556
21280	99.5555555555556
21290	99.5555555555556
21300	99.5555555555556
21310	99.5555555555556
21320	99.5555555555556
21330	99.5555555555556
21340	99.5555555555556
21350	99.5555555555556
21360	99.5555555555556
21370	99.5555555555556
21380	99.5555555555556
21390	99.5555555555556
21400	99.5555555555556
21410	99.5555555555556
21420	99.5555555555556
21430	99.5555555555556
21440	99.5555555555556
21450	99.5555555555556
21460	99.5555555555556
21470	99.5555555555556
21480	99.5555555555556
21490	99.5555555555556
21500	99.5555555555556
21510	99.5555555555556
21520	99.5555555555556
21530	99.5555555555556
21540	99.5555555555556
21550	99.5555555555556
21560	99.5555555555556
21570	99.5555555555556
21580	99.5555555555556
21590	99.5555555555556
21600	99.5555555555556
21610	99.5555555555556
21620	99.5555555555556
21630	99.5555555555556
21640	99.5555555555556
21650	99.5555555555556
21660	99.5555555555556
21670	99.5555555555556
21680	99.5555555555556
21690	99.5555555555556
21700	99.5555555555556
21710	99.5555555555556
21720	99.5555555555556
21730	99.5555555555556
21740	99.5555555555556
21750	99.7777777777778
21760	99.7777777777778
21770	99.7777777777778
21780	99.7777777777778
21790	99.7777777777778
21800	99.7777777777778
21810	99.7777777777778
21820	99.7777777777778
21830	99.7777777777778
21840	99.7777777777778
21850	99.7777777777778
21860	99.7777777777778
21870	99.7777777777778
21880	99.7777777777778
21890	99.7777777777778
21900	99.7777777777778
21910	99.7777777777778
21920	99.7777777777778
21930	99.7777777777778
21940	99.7777777777778
21950	99.7777777777778
21960	99.7777777777778
21970	99.7777777777778
21980	99.7777777777778
21990	99.7777777777778
22000	99.7777777777778
22010	99.7777777777778
22020	99.7777777777778
22030	99.7777777777778
22040	99.7777777777778
22050	99.7777777777778
22060	99.7777777777778
22070	99.7777777777778
22080	99.7777777777778
22090	99.7777777777778
22100	99.7777777777778
22110	99.7777777777778
22120	99.7777777777778
22130	99.7777777777778
22140	99.7777777777778
22150	99.7777777777778
22160	99.7777777777778
22170	99.7777777777778
22180	99.7777777777778
22190	99.7777777777778
22200	99.7777777777778
22210	99.7777777777778
22220	99.7777777777778
22230	99.7777777777778
22240	99.7777777777778
22250	99.7777777777778
22260	99.7777777777778
22270	99.7777777777778
22280	99.7777777777778
22290	99.7777777777778
22300	99.7777777777778
22310	99.7777777777778
22320	99.7777777777778
22330	99.7777777777778
22340	99.7777777777778
22350	99.7777777777778
22360	99.7777777777778
22370	99.7777777777778
22380	99.7777777777778
22390	99.7777777777778
22400	99.7777777777778
22410	99.7777777777778
22420	99.7777777777778
22430	99.7777777777778
22440	99.7777777777778
22450	99.7777777777778
22460	99.7777777777778
22470	99.7777777777778
22480	99.7777777777778
22490	99.7777777777778
22500	99.7777777777778
22510	99.7777777777778
22520	99.7777777777778
22530	99.7777777777778
22540	99.7777777777778
22550	99.7777777777778
22560	99.7777777777778
22570	99.7777777777778
22580	99.7777777777778
22590	99.7777777777778
22600	99.7777777777778
22610	99.7777777777778
22620	99.7777777777778
22630	99.7777777777778
22640	99.7777777777778
22650	99.7777777777778
22660	99.7777777777778
22670	99.7777777777778
22680	99.7777777777778
22690	99.7777777777778
22700	99.7777777777778
22710	99.7777777777778
22720	99.7777777777778
22730	99.7777777777778
22740	99.7777777777778
22750	99.7777777777778
22760	99.7777777777778
22770	99.7777777777778
22780	99.7777777777778
22790	99.7777777777778
22800	99.7777777777778
22810	99.7777777777778
22820	99.7777777777778
22830	99.7777777777778
22840	99.7777777777778
22850	99.7777777777778
22860	99.7777777777778
22870	99.7777777777778
22880	99.7777777777778
22890	99.7777777777778
22900	99.7777777777778
22910	99.7777777777778
22920	99.7777777777778
22930	99.7777777777778
22940	99.7777777777778
22950	99.7777777777778
22960	99.7777777777778
22970	99.7777777777778
22980	99.7777777777778
22990	99.7777777777778
23000	99.7777777777778
23010	99.7777777777778
23020	99.7777777777778
23030	99.7777777777778
23040	99.7777777777778
23050	99.7777777777778
23060	99.7777777777778
23070	99.7777777777778
23080	99.7777777777778
23090	99.7777777777778
23100	99.7777777777778
23110	99.7777777777778
23120	99.7777777777778
23130	99.7777777777778
23140	99.7777777777778
23150	99.7777777777778
23160	99.7777777777778
23170	99.7777777777778
23180	99.7777777777778
23190	99.7777777777778
23200	99.7777777777778
23210	99.7777777777778
23220	99.7777777777778
23230	99.7777777777778
23240	99.7777777777778
23250	99.7777777777778
23260	99.7777777777778
23270	99.7777777777778
23280	99.7777777777778
23290	99.7777777777778
23300	99.7777777777778
23310	99.7777777777778
23320	99.7777777777778
23330	99.7777777777778
23340	99.7777777777778
23350	99.7777777777778
23360	99.7777777777778
23370	99.7777777777778
23380	99.7777777777778
23390	99.7777777777778
23400	99.7777777777778
23410	99.7777777777778
23420	99.7777777777778
23430	99.7777777777778
23440	99.7777777777778
23450	99.7777777777778
23460	99.7777777777778
23470	99.7777777777778
23480	99.7777777777778
23490	99.7777777777778
23500	99.7777777777778
23510	99.7777777777778
23520	99.7777777777778
23530	99.7777777777778
23540	99.7777777777778
23550	99.7777777777778
23560	99.7777777777778
23570	99.7777777777778
23580	99.7777777777778
23590	99.7777777777778
23600	99.7777777777778
23610	99.7777777777778
23620	99.7777777777778
23630	99.7777777777778
23640	99.7777777777778
23650	99.7777777777778
23660	99.7777777777778
23670	99.7777777777778
23680	99.7777777777778
23690	99.7777777777778
23700	99.7777777777778
23710	99.7777777777778
23720	99.7777777777778
23730	99.7777777777778
23740	99.7777777777778
23750	99.7777777777778
23760	99.7777777777778
23770	99.7777777777778
23780	99.7777777777778
23790	99.7777777777778
23800	99.7777777777778
23810	99.7777777777778
23820	99.7777777777778
23830	99.7777777777778
23840	99.7777777777778
23850	99.7777777777778
23860	99.7777777777778
23870	99.7777777777778
23880	99.7777777777778
23890	99.7777777777778
23900	99.7777777777778
23910	99.7777777777778
23920	99.7777777777778
23930	99.7777777777778
23940	99.7777777777778
23950	99.7777777777778
23960	99.7777777777778
23970	99.7777777777778
23980	99.7777777777778
23990	99.7777777777778
24000	99.7777777777778
24010	99.7777777777778
24020	99.7777777777778
24030	99.7777777777778
24040	99.7777777777778
24050	99.7777777777778
24060	99.7777777777778
24070	99.7777777777778
24080	99.7777777777778
24090	99.7777777777778
24100	99.7777777777778
24110	99.7777777777778
24120	99.7777777777778
24130	99.7777777777778
24140	99.7777777777778
24150	99.7777777777778
24160	99.7777777777778
24170	99.7777777777778
24180	99.7777777777778
24190	99.7777777777778
24200	99.7777777777778
24210	99.7777777777778
24220	99.7777777777778
24230	99.7777777777778
24240	99.7777777777778
24250	99.7777777777778
24260	99.7777777777778
24270	99.7777777777778
24280	99.7777777777778
24290	99.7777777777778
24300	99.7777777777778
24310	99.7777777777778
24320	99.7777777777778
24330	99.7777777777778
24340	99.7777777777778
24350	99.7777777777778
24360	99.7777777777778
24370	99.7777777777778
24380	99.7777777777778
24390	99.7777777777778
24400	99.7777777777778
24410	99.7777777777778
24420	99.7777777777778
24430	99.7777777777778
24440	99.7777777777778
24450	99.7777777777778
24460	99.7777777777778
24470	99.7777777777778
24480	99.7777777777778
24490	99.7777777777778
24500	99.7777777777778
24510	99.7777777777778
24520	99.7777777777778
24530	99.7777777777778
24540	99.7777777777778
24550	99.7777777777778
24560	99.7777777777778
24570	99.7777777777778
24580	99.7777777777778
24590	99.7777777777778
24600	99.7777777777778
24610	99.7777777777778
24620	99.7777777777778
24630	99.7777777777778
24640	99.7777777777778
24650	99.7777777777778
24660	99.7777777777778
24670	99.7777777777778
24680	99.7777777777778
24690	99.7777777777778
24700	99.7777777777778
24710	99.7777777777778
24720	99.7777777777778
24730	99.7777777777778
24740	99.7777777777778
24750	99.7777777777778
24760	99.7777777777778
24770	99.7777777777778
24780	99.7777777777778
24790	99.7777777777778
24800	99.7777777777778
24810	99.7777777777778
24820	99.7777777777778
24830	99.7777777777778
24840	99.7777777777778
24850	99.7777777777778
24860	99.7777777777778
24870	99.7777777777778
24880	99.7777777777778
24890	99.7777777777778
24900	99.7777777777778
24910	99.7777777777778
24920	99.7777777777778
24930	99.7777777777778
24940	99.7777777777778
24950	99.7777777777778
24960	99.7777777777778
24970	99.7777777777778
24980	99.7777777777778
24990	99.7777777777778
25000	99.7777777777778
25010	99.7777777777778
25020	99.7777777777778
25030	99.7777777777778
25040	99.7777777777778
25050	99.7777777777778
25060	99.7777777777778
25070	99.7777777777778
25080	99.7777777777778
25090	99.7777777777778
25100	99.7777777777778
25110	99.7777777777778
25120	99.7777777777778
25130	99.7777777777778
25140	99.7777777777778
25150	99.7777777777778
25160	99.7777777777778
25170	99.7777777777778
25180	99.7777777777778
25190	99.7777777777778
25200	99.7777777777778
25210	99.7777777777778
25220	99.7777777777778
25230	99.7777777777778
25240	99.7777777777778
25250	99.7777777777778
25260	99.7777777777778
25270	99.7777777777778
25280	99.7777777777778
25290	99.7777777777778
25300	99.7777777777778
25310	99.7777777777778
25320	99.7777777777778
25330	99.7777777777778
25340	99.7777777777778
25350	99.7777777777778
25360	99.7777777777778
25370	99.7777777777778
25380	99.7777777777778
25390	99.7777777777778
25400	99.7777777777778
25410	99.7777777777778
25420	99.7777777777778
25430	99.7777777777778
25440	99.7777777777778
25450	99.7777777777778
25460	99.7777777777778
25470	99.7777777777778
25480	99.7777777777778
25490	99.7777777777778
25500	99.7777777777778
25510	99.7777777777778
25520	99.7777777777778
25530	99.7777777777778
25540	99.7777777777778
25550	99.7777777777778
25560	99.7777777777778
25570	99.7777777777778
25580	99.7777777777778
25590	99.7777777777778
25600	99.7777777777778
25610	99.7777777777778
25620	99.7777777777778
25630	99.7777777777778
